what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1305190385311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190387599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190414541
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305190414594
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305190414649
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1305190418665
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305190423859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190439332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190515378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190522069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190533136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190540284
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190545981
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305190605581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305190612647
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305190614725
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305190629310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305190669081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190670870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190695676
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305190697188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191113393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191124549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191124746
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191131566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191265329
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305191314100
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191316099
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191525775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191536382
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191538466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191559855
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191559970
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1305191586317
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1305191588337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191590447
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191603048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305191617402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191641333
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191670039
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1305191683172
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1305191685179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191687860
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191697372
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305191697426
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305191697482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191715105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191715262
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191719011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191719127
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305191776733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191806154
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191819335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191824897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191836577
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191854792
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191860357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191880694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191884472
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191894076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191896867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191898451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191904004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191906536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191917058
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191927197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191966536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191976144
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191979605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191991516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305191991606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192007886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192156852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192162801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192181127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192193826
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192214703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192215102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192215374
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192215823
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192216302
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192217006
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192217358
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305192239310
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305192240318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192243591
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192249125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305192253219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192255185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192261007
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1305192264762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192278493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192285644
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192321479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192365674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192374703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192377042
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305192407134
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192413824
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192464991
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192492806
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192496306
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305192497055
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305192519503
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305192547598
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192562888
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192586427
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305192602898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192607737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192630874
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305192642642
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305192656245
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305192700755
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305192704654
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305192707777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192710272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192732411
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305192734279
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305192741550
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192771786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192830506
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192835167
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192857770
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305192861598
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305192976338
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193088515
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305193092789
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305193095872
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305193099764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305193103058
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193106260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193110612
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193118189
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193119254
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1305193179581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1305193179773
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193180544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193314022
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305193354652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193356602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193359830
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305193359847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193364216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193365263
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1305193365498
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305193371193
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305193379392
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305193381448
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193396330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193522688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193523113
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193524998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1305193546573
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1305193550513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305193556434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193558365
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193564362
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305193565085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305193572609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194206913
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305194223155
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1305194232703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1305194262118
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1305194263062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305194274602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194296238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194326098
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305194350735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1305194377607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1305194381016
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1305194384490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1305194391107
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305194398417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194400711
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194405767
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305194405781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194433327
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194434276
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305194436844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305194441090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194442959
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194449332
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305194449347
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1305194496139
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1305194500100
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194501094
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194532537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194533699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1305194543053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305194553979
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1305194559554
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1305194562239
